file,length_offset,text_offset,byte_length,original_text,translation
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,254687,254691,36,云天河：和她一起？呵呵，好、好啊……,"Yun Tianhe: With her? Hehe, okay, okay..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,254736,254740,44,韩菱纱：（……一脸白痴相，想到哪里去了……）,"Han Lingsha: (...looking like an idiot, where's your mind wandering...)"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,254793,254797,120,韩菱纱：说真的，像梦璃这样，虽然不清楚自己的身世，可是养父母待她那么好，还真让人有点羡慕呢……可惜不是人人都有这种福气。,"Han Lingsha: Honestly, someone like Mengli, even though she doesn't know her own origins, her adoptive parents treat her so well, it's really a bit enviable... Unfortunately, not everyone has that kind of luck."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,254926,254930,64,韩菱纱：唉，她好歹也是个千金大小姐，不知对江湖上的事了解多少……,"Han Lingsha: Sigh, she's a young lady from a wealthy family after all. I wonder how much she knows about the martial world..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255003,255007,14,云天河：……？,Yun Tianhe: ...?
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255030,255034,46,韩菱纱：她对妖怪的态度跟你一个样子，真是有趣。,"Han Lingsha: Her attitude toward yaoguais is just like yours, really amusing."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255089,255093,26,云天河：好像是吧，哈哈……,"Yun Tianhe: Seems so, haha..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255128,255132,110,韩菱纱：一个从小到大都在山顶当野人，一个从小到大都在家里当千金大小姐，想法又差不多，难怪要你当“姑爷”呀！哼！,"Han Lingsha: One grew up as a barbarian on a mountaintop, the other as a pampered young lady at home, yet you think alike-no wonder they want you as their 'Young Master'! Hmph!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255251,255255,16,云天河：哈哈……,Yun Tianhe: Haha...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255280,255284,28,韩菱纱：就知道哈哈哈傻笑……,Han Lingsha: All you do is laugh foolishly...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255321,255325,86,韩菱纱：但是不管怎么说，她也比你这种初次见面，因为人家貌美就断定她是好人的笨家伙要强！,"Han Lingsha: But no matter what, she's still better than a fool like you who decides someone is good just because they're pretty at first sight!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255420,255424,48,韩菱纱：哼哼，色心不死，小心以后桃花劫要你小命！,"Han Lingsha: Hmph, your lustful heart won't die. Be careful, a peach blossom encounter might take your life!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255481,255485,84,云天河：逃花？不是啊，我是因为梦璃没有杀气，院子里那些怪物也没有，才知道她不是坏人。,"Yun Tianhe: Beach blossom? No, I knew she wasn't bad because Mengli had no killing intent, and the monsters in the yard didn't either."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255578,255582,54,韩菱纱：嘻嘻，我还香气臭气呢，少拿这么玄的东西来唬人。,"Han Lingsha: Hehe, I'm sensitive with the fragrant intent and stinky intent. Stop trying to fool people with such mysterious stuff."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255645,255649,96,云天河：真的！就像山上的黑熊，没杀气时不会伤人，但是万一被激怒，十几步之外都能听见磨牙和喘气声。,"Yun Tianhe: Really! Just like the black bears in the mountains, they won't hurt you when they have no killing intent. But if they get provoked, you can hear their teeth grinding and heavy breathing from over a dozen steps away."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255754,255758,60,韩菱纱：（……说什么呢，人又不是熊，哪来的磨牙和喘气声……）,Han Lingsha: (...What are you talking about? People aren't bears-there's no grinding teeth or heavy breathing...)
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255827,255831,34,云天河：菱纱，你、你不喜欢梦璃吗？,"Yun Tianhe: Lingsha, do you ... dislike Mengli?"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255874,255878,32,韩菱纱：没有啊，干嘛突然这么问？,"Han Lingsha: No, why ask so suddenly?"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255919,255923,20,云天河：没、没什么。,Yun Tianhe: N-nothing.
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255959,255963,12,韩菱纱：……,Han Lingsha: ...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,255984,255988,18,韩菱纱：……我……,Han Lingsha: ...I...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256015,256019,16,云天河：怎么了？,Yun Tianhe: What's wrong?
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256044,256048,32,韩菱纱：…………我没有不喜欢她。,Han Lingsha: ......I don't dislike her.
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256089,256093,61,韩菱纱：其实……谁喜欢谁，又讨厌谁，这种事情真有那么重要吗？ ,"Han Lingsha: Actually... who likes whom, who dislikes whom-is that really so important?"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256180,256184,106,韩菱纱：……虽然世上的人千千万万，可每个人都是孤伶伶地来，又孤伶伶地去，没有其他任何人是可以依靠和作伴的。,"Han Lingsha: ... Though there are countless people in the world, each comes alone and leaves alone, with no one else to rely on or accompany them."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256299,256303,102,韩菱纱：再真挚的感情、再深沉的牵挂，还是会有分开的一天，好像你爹和你娘，到头来又怎么抵得过生死离别……,"Han Lingsha: Even the most sincere feelings, the deepest attachments, will one day end in separation. Just like your father and mother, in the end, how could they withstand parting or death..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256414,256418,72,云天河：…………不是……你说的不对，虽然我讲不出来，可不应该是这样的……,"Yun Tianhe: ...... No... What you said isn't right, even though I can't explain it, it shouldn't be like this..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256499,256503,16,韩菱纱：…………,Han Lingsha: ......
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256528,256532,54,韩菱纱：……哼，你这家伙，下山才多久，倒学会数落我了！,"Han Lingsha: ...Hmph, you! You've only been off the mountain for a few days, and you've already learned to lecture me?"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256595,256599,68,云天河：我觉得……有时候你好像不是菱纱……不……像是另外一个菱纱……,Yun Tianhe: I feel... sometimes you don't seem like Lingsha... No... more like a different Lingsha...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256676,256680,20,韩菱纱：你！…………,Han Lingsha: You!......
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256709,256713,50,韩菱纱：什么这个那个，我又不是妖怪，还会变来变去。,Han Lingsha: What's with all that 'like' and 'like a different' me talk? I'm not a yaoguai-I don't just change into different people.
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256772,256776,32,云天河：话是这么说没错，但是……,"Yun Tianhe: That's true, but..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256817,256821,74,韩菱纱：少啰嗦，就凭你这种木鱼脑袋，想太多搞不好会突然爆掉，先管好自己吧！,"Han Lingsha: Less chatter! With a blockhead like you, thinking too much might make it burst. Just take care of yourself first!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256904,256908,18,云天河：知道了……,Yun Tianhe: Okay...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,256935,256939,125,韩菱纱：我回房了，<colour red=255 green=187 blue=0 alpha=255>你也早点去休息，</colour><dc0>明天赶路去陈州可是很辛苦的！</dc0>,"Han Lingsha: I'm going back to my room,<colour red=255 green=187 blue=0 alpha=255> You should rest early too,</colour><dc0> Tomorrow's journey to Chenzhou will be very tiring!</dc0>"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257073,257077,16,云天河：菱纱……,Yun Tianhe: Lingsha...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257102,257106,98,云天河：女孩子的心情怎么老是变来变去？好像前一刻天晴，后一刻又下雨……难道我刚刚又说错话？奇怪……,"Yun Tianhe: Why do girls' moods always change so much? Like clear skies one moment, then rain the next... Did I say something wrong again just now? Weird..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257213,257217,66,云天河：…………再真挚的感情、再深沉的牵挂，还是会有分开的一天……,"Yun Tianhe: ...... Even the most sincere feelings, the deepest attachments, will one day end in separation..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257300,257304,38,韩菱纱：哎～怎么慢吞吞的，到现在才来！,"Han Lingsha: Hey~ why so slow, only coming now!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257351,257355,34,柳梦璃：云公子，你昨夜休息得可好？,"Liu Mengli: Yun, did you rest well last night?"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257398,257402,26,云天河：好、好……我很好！,Yun Tianhe: G-good... I feel very good!
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257437,257441,54,韩菱纱：（……白痴，脸都红了，一看就知道色心又起……）,"Han Lingsha: (...Idiot, your face is red, clearly lustful thoughts again...)"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257513,257517,56,柳梦璃：云公子，你看，这是昨日说要送你的，试试称不称手。,"Liu Mengli: Yun, look, this is what I promised to give you yesterday. Try if it fits your hand."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257582,257586,22,云天河：这是……弓？！,Yun Tianhe: This is... a bow?!
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257617,257621,78,柳梦璃：我见云公子的弓用得久了，似乎有些破旧，所以请人做了把新的，你可喜欢吗？,"Liu Mengli: I noticed Yun's bow is quite worn from long use, so I had a new one made. Do you like it?"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257708,257712,18,云天河：喜、喜欢！,Yun Tianhe: L-like it!
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257739,257743,124,云天河：哈哈，这弓不错，简直太好了！木头好，木纹又匀，射出去的箭肯定强劲、箭路不偏，而且木头外面还加了小石头，握着应该很稳！,"Yun Tianhe: Haha, this bow is good, simply excellent! The wood is good, the grain is even, the arrows shot from it are sure to be powerful and fly straight. And there are small stones added to the outside of the wood, so it should be very steady to hold!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257876,257880,34,韩菱纱：什么小石头……明明是玉……,Han Lingsha: What little stone... it's clearly jade...
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257923,257927,56,柳梦璃：太好了，云公子喜欢就好，其实弓的优劣我不太懂……,"Liu Mengli: Great, I'm glad Yun likes it. Actually, I don't know much about bows..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,257992,257996,26,云天河：喜欢、我当然喜欢！,Yun Tianhe: Like it? Of course I like it!
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258031,258035,120,韩菱纱：梦璃你的眼光不错哦～造这把弓的人可一点也没偷工减料，玉片都是用上好的碧玉打磨，这样一把“玉腰弓”肯定价值不菲了。,"Han Lingsha: Mengli, you have a good eye~ The person who made this bow didn't cut corners at all. The jade pieces are polished from top-quality jasper. Such a 'Jade-Waist Bow' must be worth a fortune."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258164,258168,191,柳梦璃：哪里，我什么都不懂，多亏了<colour red=255 green=187 blue=0 alpha=255>铁泽居的刘老板</colour><dc0>，他手艺精湛，人又热心，实在帮了大忙，我们出城前也可以去他那儿挑几件防身器用——</dc0>,"Liu Mengli: Not at all, I know nothing. Thanks to Boss Liu of Iron Forge Residence-his superb craftsmanship and warm-heartedness were a great help. Before leaving the city, we can pick up some defensive gear from him."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258395,258399,50,柳世封：璃儿、璃儿～快来看，爹都给你准备妥当了！！,"Liu Shifeng: Lili Lili~ Come quick, look, father has everything ready for you!!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258467,258471,22,柳梦璃：爹？这是……？,Liu Mengli: Father? What is this...?
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258502,258506,70,柳世封：哈哈！这是爹特地为你挑的宝马加香车！车上已铺了毯子，放好点心～,"Liu Shifeng: Haha! This is the fine horse and fragrant carriage Father specially picked for you! The carriage is already carpeted, with dim sums prepared~"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258585,258589,72,柳世封：你们不是要去陈州？璃儿你就在里面舒舒服服地睡上一觉，醒来就到了～,"Liu Shifeng: Aren't you heading to Chenzhou? Lili, you can sleep comfortably inside and wake up once you arrive~"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258670,258674,16,柳梦璃：…………,Liu Mengli: ......
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258699,258703,94,韩菱纱：我说……县令大人，这马车看起来是不错，可要乘着它走官道，不知何年何月才到得了陈州啊……,"Han Lingsha: I say... County Magistrate, this carriage looks good, but taking it on the official road, who knows how many years it'll take to reach Chenzhou..."
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258806,258810,28,柳世封：什么？你们不要车？！,Liu Shifeng: What? You don't want the carriage?!
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258847,258851,46,柳世封：裴剑！你快去牵三匹马来，这车先不要了！,"Liu Shifeng: Pei Jian! Quickly bring three horses, forget about the carriage for now!"
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258906,258910,10,裴剑：是。,Pei Jian: Yes.
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258929,258933,26,柳梦璃：爹～我看都不用了。,Liu Mengli: Father~ I think none are needed.
.\pal4-pack-tool\ToBeCompressed-script\Q03.csb,258968,258972,100,柳梦璃：女儿虽然没有出过远门，但韩姑娘颇有阅历，先听她安排便是，最多多带些银两在身边，不至捉襟见肘。,"Liu Mengli: Although I've never traveled far, Miss Han is quite experienced. Let's follow her arrangements for now. If anything, we'll bring more silver currency with us to avoid being short on funds."
